,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag
484,37841426,28000,28000,28000, 36 months,7.49,870.85,A,A4,MORTGAGE,145000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37841426,credit_card,303xx,GA,23.67,0,Aug-05,680,684,1,15,0,24483,54.6,23,f,0,0,30237.6,30237.6,28000,2237.6,0,0,0,Apr-16,18024.84,Jul-17,824,820,0,1,Individual,0,0,0,0,0,N,Cash,N
485,37751480,25000,25000,25000, 60 months,22.99,704.62,F,F1,MORTGAGE,100000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37751480,credit_card,891xx,NV,10.37,0,Sep-02,690,694,0,8,1,24826,53,20,f,13454.95,13454.95,25318.42,25318.42,11545.05,13773.37,0,0,0,Dec-17,704.62,Dec-17,744,740,0,1,Individual,0,0,0,1,0,N,Cash,N
486,37107234,24000,24000,24000, 36 months,8.19,754.18,A,A5,MORTGAGE,60000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37107234,debt_consolidation,468xx,IN,11.48,0,Feb-03,790,794,0,5,0,10797,27.6,12,f,0,0,26327.27003,26327.27,24000,2327.27,0,0,0,Jun-16,13522.59,Sep-16,764,760,0,1,Individual,0,0,0,0,0,N,Cash,N
487,37781601,12000,12000,12000, 36 months,6.99,370.48,A,A3,MORTGAGE,110000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37781601,home_improvement,300xx,GA,11.34,1,May-77,710,714,0,20,0,29739,49.2,37,w,0,0,13310.56,13310.56,12000,1310.56,0,0,0,Aug-17,1832.67,Dec-17,769,765,0,1,Individual,0,0,0,0,0,N,Cash,N
488,37701519,7400,7400,7400, 36 months,13.66,251.7,C,C3,RENT,31000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37701519,major_purchase,534xx,WI,20.52,1,Jul-05,675,679,1,7,0,4461,69.7,20,f,0,0,9052.522947,9052.52,7400,1652.52,0,0,0,Dec-17,251.44,Dec-17,669,665,0,1,Individual,0,0,0,0,0,N,Cash,N
489,36119630,20000,20000,20000, 60 months,11.99,444.79,B,B5,OWN,110000,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36119630,credit_card,109xx,NY,7.88,0,Apr-85,695,699,0,10,0,13446,31.2,16,w,0,0,13384.14,13384.14,7547.35,4487.73,0,1349.06,242.8308,May-17,444.79,Dec-17,564,560,0,1,Individual,0,0,0,0,0,N,Cash,N
490,37831494,8000,8000,8000, 36 months,8.19,251.4,A,A5,MORTGAGE,90000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831494,credit_card,762xx,TX,19.52,1,Nov-01,700,704,1,14,0,55264,67.8,27,f,0,0,9044.644111,9044.64,8000,1044.64,0,0,0,Dec-17,251.1,Dec-17,759,755,0,1,Individual,0,0,0,0,0,N,Cash,N
491,37711500,24000,24000,24000, 60 months,15.59,578.42,D,D1,RENT,78000,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37711500,debt_consolidation,775xx,TX,20.78,1,Nov-00,665,669,0,13,0,21781,79.8,27,f,11860.65,11860.65,20791.94,20791.94,12139.35,8652.59,0,0,0,Dec-17,578.42,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
492,37740668,22000,22000,22000, 60 months,12.99,500.46,C,C2,RENT,90000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37740668,debt_consolidation,119xx,NY,15.48,1,Jan-84,740,744,1,9,0,7441,31.1,13,w,0,0,25802.31,25802.31,22000,3802.31,0,0,0,Jun-16,17318.31,Jun-16,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
493,37711490,20000,20000,20000, 60 months,14.99,475.7,C,C5,RENT,72000,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37711490,credit_card,928xx,CA,13.77,0,Feb-99,695,699,0,3,0,29137,96.5,8,f,0,0,12343.22,12343.22,6888.1,5455.12,0,0,0,Feb-17,475.7,Aug-17,549,545,0,1,Individual,0,0,0,0,0,N,Cash,N
494,37641481,30000,30000,30000, 60 months,15.59,723.03,D,D1,MORTGAGE,90000,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37641481,credit_card,156xx,PA,23.77,1,Sep-93,670,674,0,14,0,21866,77,29,w,15349.21,15349.21,25349.19,25349.19,14650.79,10698.4,0,0,0,Dec-17,723.03,Dec-17,544,540,0,1,Individual,0,0,0,0,0,N,Cash,N
495,37821463,16000,16000,16000, 36 months,11.44,527.16,B,B4,MORTGAGE,59055,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37821463,debt_consolidation,481xx,MI,23.27,0,Aug-03,695,699,0,15,0,21335,69.5,22,f,0,0,18962.49506,18962.5,16000,2962.5,0,0,0,Dec-17,527.15,Dec-17,684,680,0,1,Individual,0,0,0,0,0,N,Cash,N
496,37831469,3000,3000,3000, 36 months,8.67,94.94,B,B1,OWN,73000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831469,other,301xx,GA,17.84,0,Nov-00,695,699,0,9,0,22648,75,20,f,0,0,3367.555904,3367.56,3000,367.56,0,0,0,Dec-16,1186.11,Apr-17,774,770,0,1,Individual,0,0,0,0,0,N,Cash,N
497,37701318,12000,12000,12000, 36 months,6.49,367.74,A,A2,MORTGAGE,40000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37701318,debt_consolidation,530xx,WI,16.89,0,Aug-03,700,704,0,8,0,23168,64,17,f,0,0,13227.01994,13227.02,12000,1227.02,0,0,0,Oct-17,1098.09,Oct-17,814,810,0,1,Individual,0,0,0,0,0,N,Cash,N
498,37711496,24100,24100,24100, 36 months,6.03,733.5,A,A1,MORTGAGE,95000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37711496,credit_card,606xx,IL,10.06,0,Oct-89,705,709,0,13,0,34333,56.4,28,w,3.5,3.5,26393.89,26393.89,24096.5,2297.39,0,0,0,Dec-17,733.4969975,Dec-17,709,705,0,1,Individual,0,0,0,0,0,N,Cash,N
499,37821474,5375,5375,5375, 36 months,18.54,195.78,E,E1,MORTGAGE,53000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37821474,debt_consolidation,972xx,OR,19.95,0,Nov-91,725,729,0,7,0,329,8.2,18,f,0,0,6606.630001,6606.63,5375,1231.63,0,0,0,Nov-16,1252.91,Dec-17,704,700,0,1,Individual,0,0,0,0,0,N,Cash,N
500,37601591,10000,10000,10000, 36 months,6.99,308.73,A,A3,OWN,42000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37601591,credit_card,235xx,VA,25.89,0,Nov-95,695,699,1,18,2,10211,21.1,38,w,0,0,10824.3,10824.3,10000,824.3,0,0,0,Aug-16,2680.63,Oct-16,709,705,0,1,Individual,0,0,0,2,0,N,Cash,N
501,37621233,16800,16800,16800, 36 months,9.49,538.08,B,B2,MORTGAGE,83000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37621233,credit_card,980xx,WA,14.26,1,Nov-93,700,704,0,11,1,10256,64.1,25,f,0,0,19263.14798,19263.15,16800,2463.15,0,0,0,May-17,4210.2,Dec-17,669,665,0,1,Individual,0,0,0,1,0,N,Cash,N
502,36860143,19800,19800,19800, 60 months,14.31,463.9,C,C4,OWN,45000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36860143,debt_consolidation,605xx,IL,20.37,0,Apr-72,730,734,1,8,0,38351,69.1,11,w,9977.48,9977.48,16212.89,16212.89,9822.52,6390.37,0,0,0,Nov-17,463.9,Dec-17,704,700,0,1,Individual,0,0,0,0,0,N,Cash,N
503,37671503,23800,23800,23800, 36 months,14.99,824.92,C,C5,OWN,55000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37671503,debt_consolidation,378xx,TN,30.53,0,Aug-82,720,724,0,13,0,22914,61.3,17,f,0,0,27742.58001,27742.58,23800,3942.58,0,0,0,Apr-16,15398.51,Sep-17,694,690,0,1,Individual,0,0,0,0,0,N,Cash,N
504,37631502,21600,21600,21600, 60 months,12.99,491.36,C,C2,RENT,124000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37631502,debt_consolidation,902xx,CA,18.84,0,Jul-95,690,694,1,16,0,11390,69,44,w,0,0,25926.62,25926.62,21600,4326.62,0,0,0,Sep-16,16122.8,Oct-16,809,805,0,1,Individual,0,0,0,0,0,N,Cash,N
505,37841429,24000,24000,24000, 36 months,11.99,797.03,B,B5,MORTGAGE,115000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37841429,debt_consolidation,982xx,WA,25.19,1,May-98,675,679,0,16,0,69327,92.6,29,f,0,0,25350.74,25350.74,24000,1350.74,0,0,0,Jun-15,21389.57,Dec-17,694,690,0,1,Individual,0,0,0,0,0,N,Cash,N
506,37800714,18000,18000,18000, 60 months,17.14,448.71,D,D4,MORTGAGE,90000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37800714,debt_consolidation,403xx,KY,17.51,0,Sep-95,715,719,0,10,0,11732,78.2,32,f,0,0,23849.52567,23849.53,18000,5849.53,0,0,0,May-17,4673.45,Jun-17,809,805,0,1,Individual,0,0,0,0,0,N,Cash,N
507,37831471,24000,24000,24000, 36 months,12.99,808.54,C,C2,RENT,80000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831471,credit_card,113xx,NY,22.12,1,May-96,675,679,0,12,0,19253,70.8,19,f,11.07,11.07,29081.46,29081.46,23988.93,5092.53,0,0,0,Dec-17,808.54,Dec-17,719,715,0,1,Individual,0,1,0,0,0,N,Cash,N
508,37611593,16000,16000,16000, 36 months,8.19,502.79,A,A5,MORTGAGE,58000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37611593,credit_card,958xx,CA,22.53,0,Aug-96,730,734,0,8,0,211982,81.8,11,f,0,0,17996.75289,17996.75,16000,1996.75,0,0,0,May-17,3929.55,May-17,714,710,0,1,Individual,0,0,0,0,0,N,Cash,N
509,36331431,10225,10225,10225, 36 months,15.99,359.44,D,D2,OWN,76000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36331431,debt_consolidation,601xx,IL,32.92,2,Oct-99,685,689,3,23,0,14869,70.1,52,f,0,0,10302.22,10302.22,10225,77.22,0,0,0,Jan-15,10315.84,Oct-17,674,670,0,1,Individual,0,0,0,0,0,N,Cash,N
510,37821494,15000,15000,15000, 60 months,17.86,379.76,D,D5,MORTGAGE,55000,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37821494,debt_consolidation,449xx,OH,26.55,0,Mar-93,685,689,0,9,0,8198,49.1,17,w,7617.06,7617.06,13649.04,13649.04,7382.94,6266.1,0,0,0,Dec-17,379.76,Dec-17,734,730,0,1,Individual,0,0,0,0,0,N,Cash,N
511,32349399,15000,15000,15000, 36 months,11.99,498.15,B,B5,OWN,52000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=32349399,debt_consolidation,900xx,CA,23.1,0,Jan-07,705,709,1,9,0,10722,85.1,13,w,0,0,17644.65797,17644.66,15000,2644.66,0,0,0,Jan-17,5704.05,Dec-17,709,705,0,1,Individual,0,0,0,0,0,N,Cash,N
512,37831477,24000,24000,24000, 36 months,6.03,730.46,A,A1,RENT,225000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831477,credit_card,980xx,WA,18.48,2,Aug-88,715,719,1,12,0,26869,61.6,29,f,0,0,26284.21575,26284.22,24000,2284.22,0,0,0,Dec-17,730.18,Dec-17,704,700,0,1,Individual,0,0,0,0,0,N,Cash,N
513,37841428,4000,4000,4000, 36 months,9.49,128.12,B,B2,RENT,70000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37841428,debt_consolidation,980xx,WA,27.25,0,Dec-05,710,714,0,18,1,11281,39,25,f,0,0,4608.873995,4608.87,4000,608.87,0,0,0,Dec-17,127.83,Dec-17,674,670,0,1,Individual,0,0,0,1,0,N,Cash,N
514,37761295,9600,9600,9600, 36 months,11.44,316.3,B,B4,RENT,65000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37761295,debt_consolidation,763xx,TX,14.59,4,Dec-94,670,674,0,6,0,3422,85.5,31,f,0,0,9996.45,9996.45,9600,396.45,0,0,0,Apr-15,9056.7,Dec-17,699,695,0,1,Individual,0,0,0,0,0,N,Cash,N
515,37751581,23000,23000,23000, 60 months,15.59,554.32,D,D1,OWN,65000,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37751581,debt_consolidation,751xx,TX,35.28,0,Aug-91,690,694,0,13,0,15165,37.9,42,w,0,0,5638.68,5638.68,776.54,856.54,0,4005.6,721.008,Mar-15,554.32,Oct-16,529,525,0,1,Individual,0,0,0,0,0,N,Cash,N
516,37721518,10000,10000,9975, 36 months,6.03,304.36,A,A1,MORTGAGE,65000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37721518,credit_card,217xx,MD,18.95,0,Jan-05,715,719,0,12,0,203,1,17,f,0,0,10951.75596,10924.38,10000,951.76,0,0,0,Dec-17,304.18,Dec-17,714,710,0,1,Individual,0,0,0,0,0,N,Cash,N
517,37621513,5000,5000,5000, 36 months,16.49,177,D,D3,MORTGAGE,28000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37621513,debt_consolidation,852xx,AZ,39.73,0,Jun-85,670,674,3,13,1,140432,49.4,29,f,0,0,6364.997437,6365,5000,1365,0,0,0,Dec-17,176.87,Dec-17,719,715,0,1,Individual,0,0,0,1,0,N,Cash,N
518,37711464,6500,6500,6500, 36 months,12.39,217.11,C,C1,RENT,43000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37711464,other,139xx,NY,20.68,0,Aug-90,710,714,1,8,0,32026,74.5,12,f,0,0,6569.15,6569.15,6500,69.15,0,0,0,Jan-15,6575.86,Aug-17,694,690,0,1,Individual,0,0,0,0,0,N,Cash,N
519,37821455,28000,28000,28000, 36 months,6.49,858.05,A,A2,MORTGAGE,125000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37821455,credit_card,189xx,PA,12.1,0,Jul-00,730,734,0,6,0,37706,91.7,17,w,853.23,853.23,30063.51,30063.51,27146.77,2916.74,0,0,0,Dec-17,858.05,Dec-17,779,775,0,1,Individual,0,0,0,0,0,N,Cash,N
520,37721502,9600,9600,9600, 36 months,8.19,301.68,A,A5,MORTGAGE,80000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37721502,credit_card,606xx,IL,26.32,2,Sep-82,700,704,0,9,0,10008,75.8,16,f,0,0,10362.78,10362.78,9600,762.78,0,0,0,Feb-16,6447.49,Dec-17,654,650,0,1,Individual,0,0,0,0,0,N,Cash,N
521,37771471,12000,12000,12000, 36 months,6.49,367.74,A,A2,MORTGAGE,100000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37771471,debt_consolidation,276xx,NC,4.64,0,Oct-02,745,749,0,7,0,13431,37.4,16,f,0,0,12121.68,12121.68,12000,121.68,0,0,0,Feb-15,11760.43,Dec-17,699,695,0,1,Individual,0,0,0,0,0,N,Cash,N
522,37701461,20000,20000,20000, 36 months,13.66,680.26,C,C3,MORTGAGE,92000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37701461,debt_consolidation,481xx,MI,26.32,0,May-96,670,674,2,24,0,51332,46,41,f,0,0,24465.32859,24465.33,20000,4465.33,0,0,0,Nov-17,1359.26,Oct-17,684,680,0,1,Individual,0,0,0,0,0,N,Cash,N
523,37830811,25000,25000,25000, 60 months,15.99,607.82,D,D2,RENT,120000,Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37830811,credit_card,921xx,CA,32.41,0,Jun-11,665,669,0,18,0,72850,83,22,f,0,0,8392.49,8392.49,2302.83,2526.42,0,3563.24,641.3832,Aug-15,607.82,Oct-16,499,0,0,1,Individual,0,0,0,0,0,N,Cash,N
524,37821450,15000,15000,15000, 60 months,15.99,364.7,D,D2,MORTGAGE,46000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37821450,debt_consolidation,450xx,OH,17.61,0,May-03,685,689,0,7,0,20857,93.5,12,f,0,0,19468.79496,19468.79,15000,4468.79,0,0,0,Feb-17,10371.28,Mar-17,719,715,0,1,Individual,0,0,0,0,0,N,Cash,N
525,37641448,12000,12000,12000, 36 months,6.03,365.23,A,A1,MORTGAGE,60000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37641448,debt_consolidation,275xx,NC,4.06,0,Sep-94,705,709,0,10,1,11481,51.3,15,w,0,0,13142.10786,13142.11,12000,1142.11,0,0,0,Dec-17,365.09,Dec-17,719,715,0,1,Individual,0,0,0,1,0,N,Cash,N
526,37711472,17000,17000,17000, 36 months,8.19,534.21,A,A5,RENT,66099,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37711472,credit_card,065xx,CT,10.35,0,Oct-06,660,664,0,33,0,14294,58.3,50,f,0,0,19217.88904,19217.89,17000,2217.89,0,0,0,Nov-17,1066.35,Dec-17,674,670,0,1,Individual,0,0,0,0,0,N,Cash,N
527,36220470,27650,27650,27650, 60 months,22.99,779.31,F,F1,MORTGAGE,70000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36220470,debt_consolidation,980xx,WA,18.4,0,Mar-93,670,674,0,15,0,23022,82.5,46,f,15366.08,15366.08,27222.88,27222.88,12283.92,14938.96,0,0,0,Dec-17,779.31,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
528,37720929,14000,14000,14000, 60 months,17.14,349,D,D4,MORTGAGE,90000,Not Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37720929,debt_consolidation,630xx,MO,17.48,0,Apr-04,675,679,0,14,0,48724,87.2,33,w,0,0,4168,4168,1935.8,2232.2,0,0,0,Dec-15,349,Feb-17,564,560,0,1,Individual,0,0,0,0,0,N,Cash,N
529,37701495,12000,12000,12000, 60 months,17.14,299.14,D,D4,RENT,50000,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37701495,home_improvement,871xx,NM,11.29,0,Jul-86,675,679,0,13,1,4167,23.9,47,f,6041.73,6041.73,10751.9,10751.9,5958.27,4793.63,0,0,0,Dec-17,299.14,Dec-17,749,745,0,1,Individual,0,0,0,1,0,N,Cash,N
530,37661426,12000,12000,12000, 36 months,15.59,419.46,D,D1,MORTGAGE,72000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37661426,debt_consolidation,334xx,FL,14.01,1,Dec-97,670,674,0,15,0,35038,75.4,39,f,0,0,13439.68,13439.68,12000,1439.68,0,0,0,Oct-15,9680.13,Dec-17,669,665,0,1,Individual,0,0,0,0,0,N,Cash,N
531,37611559,25000,25000,25000, 36 months,6.03,760.89,A,A1,OWN,190000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37611559,credit_card,109xx,NY,19.36,1,Aug-90,700,704,0,21,0,41222,31.6,45,w,0,0,27187.62845,27187.63,25000,2187.63,0,0,0,Feb-17,7177.94,Oct-17,719,715,0,1,Individual,0,0,0,0,0,N,Cash,N
532,37621480,2500,2500,2500, 36 months,7.49,77.76,A,A4,MORTGAGE,32000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37621480,car,630xx,MO,19.58,0,May-02,675,679,0,13,1,2787,40.4,36,f,0,0,2773.24511,2773.25,2500,273.25,0,0,0,Sep-17,186.49,Nov-17,639,635,0,1,Individual,0,0,0,1,0,N,Cash,N
533,36119381,15000,15000,15000, 60 months,17.14,373.92,D,D4,MORTGAGE,42000,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36119381,home_improvement,190xx,PA,20.66,0,Jan-97,680,684,0,8,0,31365,66.5,15,w,0,0,7869.47,7869.47,2455.25,2771.04,0,2643.18,475.7724,Mar-16,373.92,Oct-16,499,0,0,1,Individual,0,0,0,0,0,N,Cash,N
534,37801531,15000,15000,15000, 36 months,9.49,480.43,B,B2,OWN,60000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37801531,debt_consolidation,191xx,PA,21.6,0,Sep-00,700,704,0,14,0,14553,79.1,23,f,0,0,17150.85747,17150.86,15000,2150.86,0,0,0,Jun-17,1030.25,Dec-17,664,660,0,1,Individual,0,0,0,0,0,N,Cash,N
535,37631465,10000,10000,10000, 36 months,6.03,304.36,A,A1,RENT,85000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37631465,credit_card,112xx,NY,6.72,0,Jun-00,820,824,0,6,0,7716,16.4,11,f,0,0,10951.75596,10951.76,10000,951.76,0,0,0,Dec-17,304.18,Dec-17,819,815,0,1,Individual,0,0,0,0,0,N,Cash,N
536,37631457,12000,12000,12000, 36 months,14.31,411.95,C,C4,RENT,43000,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37631457,credit_card,339xx,FL,34.13,0,Apr-04,670,674,0,12,1,12257,51.7,17,f,0,0,8055.59,8055.59,5362.46,2038.33,0,654.8,117.864,Jun-16,411.95,Jan-17,544,540,0,1,Individual,0,0,0,1,0,N,Cash,N
537,37207932,2500,2500,2500, 36 months,6.99,77.19,A,A3,MORTGAGE,105000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37207932,car,081xx,NJ,1.61,1,Nov-85,700,704,0,7,0,4502,31.7,21,f,0,0,2760.778545,2760.78,2500,260.78,0,0,0,Mar-17,755.3,Dec-17,744,740,0,1,Individual,0,0,0,0,0,N,Cash,N
538,37661445,14400,14400,14400, 36 months,14.99,499.12,C,C5,MORTGAGE,64000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37661445,debt_consolidation,232xx,VA,18.88,0,Mar-00,705,709,1,14,0,5050,16.9,26,f,0,0,14632.25,14632.25,14400,232.25,0,0,0,Jan-15,14650.24,Dec-17,644,640,0,1,Individual,0,0,0,0,0,N,Cash,N
539,37761468,10000,10000,10000, 36 months,8.67,316.47,B,B1,MORTGAGE,45000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37761468,debt_consolidation,060xx,CT,15.84,0,Sep-87,695,699,0,13,1,4886,44.8,23,f,0,0,10606.38,10606.38,10000,606.38,0,0,0,Sep-15,8081.84,Dec-15,684,680,0,1,Individual,0,0,0,1,0,N,Cash,N
540,37611376,15000,15000,15000, 36 months,12.99,505.34,C,C2,MORTGAGE,69000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37611376,car,224xx,VA,25.89,2,Apr-00,675,679,0,30,1,3986,29.1,39,w,0,0,18063.21743,18063.22,15000,3063.22,0,0,0,Jun-17,3299.6,Jul-17,564,560,0,1,Individual,0,0,0,0,0,N,Cash,N
541,37801300,18000,18000,18000, 60 months,15.59,433.82,D,D1,MORTGAGE,43000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37801300,debt_consolidation,260xx,WV,26.37,0,Jun-06,700,704,0,11,1,4547,26.3,22,f,0,0,23402.19737,23402.2,18000,5402.2,0,0,0,Mar-17,12146.26,Apr-17,744,740,0,1,Individual,0,0,0,0,1,N,Cash,N
542,37821449,6000,6000,6000, 36 months,10.49,194.99,B,B3,RENT,100000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37821449,debt_consolidation,917xx,CA,9.99,0,Nov-97,670,674,1,12,0,5914,32.1,18,f,0,0,6818.630001,6818.63,6000,818.63,0,0,0,Aug-16,3119.06,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
543,37831444,14400,14400,14400, 36 months,11.99,478.22,B,B5,MORTGAGE,88100,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831444,debt_consolidation,782xx,TX,19.55,0,Apr-93,665,669,0,13,0,28455,75.5,24,f,0,0,16922.5467,16922.55,14400,2522.55,0,0,0,Mar-17,3958.72,Mar-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
544,37731416,2000,2000,2000, 36 months,13.66,68.03,C,C3,RENT,34000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37731416,debt_consolidation,218xx,MD,18.67,0,Sep-11,730,734,0,5,0,2174,21.7,8,f,0,0,2267.37,2267.37,2000,267.37,0,0,0,Feb-16,1385.26,Dec-17,764,760,0,1,Individual,0,0,0,0,0,N,Cash,N
545,37611542,3600,3600,3600, 36 months,9.49,115.31,B,B2,RENT,88000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37611542,major_purchase,891xx,NV,21.1,0,Nov-89,670,674,0,22,1,16751,43.3,86,f,0,0,4147.969677,4147.97,3600,547.97,0,0,0,Dec-17,114.97,Dec-17,669,665,0,1,Individual,0,0,0,1,0,N,Cash,N
546,37621461,8000,8000,8000, 36 months,6.03,243.49,A,A1,RENT,22500,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37621461,credit_card,331xx,FL,22.45,0,Jul-05,720,724,0,11,0,8674,48.7,24,f,0,0,8761.394062,8761.39,8000,761.39,0,0,0,Dec-17,243.26,Dec-17,789,785,0,1,Individual,0,0,0,0,0,N,Cash,N
